timestamp,state,force_sensor,in_contact,effort_collision,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6,q_err_j1,q_err_j2,q_err_j3,q_err_j4,q_err_j5,q_err_j6
1773345540.560397,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000000,-7.716888,4.923090,0.279335,0.007843,-0.015143,-0.000531,0.001345,-0.007817,0.006805,0.000293,0.012018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000001,-0.000001,0.000002,-0.000043,0.000067,-0.000075,-0.000185,0.000116,-0.000221
1773345540.580547,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000000,-7.716888,4.923090,0.277660,0.007843,-0.021843,-0.000531,0.001345,-0.007817,0.005130,0.000293,0.005318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000001,-0.000001,0.000002,-0.000043,0.000067,-0.000075,-0.000185,0.000116,-0.000221
1773345540.600547,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000000,-7.716888,4.923090,0.277660,0.007843,-0.021843,-0.000531,0.001345,-0.007817,0.005130,0.000293,0.005318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000001,0.000001,-0.000001,0.000002,-0.000043,0.000067,-0.000075,-0.000185,0.000116,-0.000221
1773345540.621315,RUNNING,4095,0,0,0.019273,0.331890,1.302819,-0.104311,1.022174,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000000,-7.716888,4.923090,0.277660,0.007843,-0.021843,-0.000531,0.001345,-0.007817,0.005130,0.000293,0.005318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,-0.000001,-0.000000,0.000002,-0.000042,0.000060,-0.000068,0.000198,0.000035,-0.000221
1773345540.640440,RUNNING,4095,0,0,0.019273,0.331890,1.302810,-0.105269,1.022174,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000000,-7.716888,4.923090,0.277660,0.007843,-0.021843,-0.000531,0.001345,-0.007817,0.005130,0.000293,0.005318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000006,-0.000000,0.000002,-0.000042,0.000060,-0.000077,-0.000760,0.000035,-0.000221
1773345540.660581,RUNNING,4095,0,0,0.019273,0.331890,1.302796,-0.107379,1.022174,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000000,-7.716888,4.923090,0.277660,0.007843,-0.021843,-0.000531,0.001345,-0.007817,0.005130,0.000293,0.005318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000022,-0.000000,0.000002,-0.000042,0.000060,-0.000091,-0.002870,0.000035,-0.000221
1773345540.680645,RUNNING,4095,0,0,0.019273,0.331890,1.302785,-0.109488,1.022174,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000018,-7.716833,4.923061,0.275985,0.007844,-0.020168,-0.000548,0.001400,-0.007847,0.003455,0.000293,0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000037,-0.000000,0.000002,-0.000042,0.000060,-0.000102,-0.004979,0.000035,-0.000221
1773345540.700471,RUNNING,4095,0,0,0.019273,0.331890,1.302773,-0.110638,1.022174,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000018,-7.716833,4.923061,0.275985,0.007844,-0.020168,-0.000548,0.001400,-0.007847,0.003455,0.000293,0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000046,-0.000000,0.000002,-0.000042,0.000060,-0.000114,-0.006129,0.000035,-0.000221
1773345540.721701,RUNNING,4095,0,0,0.019273,0.331890,1.302770,-0.111022,1.022174,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000018,-7.716833,4.923061,0.275985,0.007844,-0.020168,-0.000548,0.001400,-0.007847,0.003455,0.000293,0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000049,-0.000000,0.000002,-0.000042,0.000060,-0.000117,-0.006513,0.000035,-0.000221
1773345540.740315,RUNNING,4095,0,0,0.019273,0.331890,1.302762,-0.111214,1.022174,-0.053498,0.019294,0.331883,1.302860,-0.104502,1.022095,-0.053306,-0.000018,-7.716833,4.923061,0.275985,0.007844,-0.020168,-0.000548,0.001400,-0.007847,0.003455,0.000293,0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000050,-0.000000,0.000002,-0.000042,0.000060,-0.000125,-0.006705,0.000035,-0.000221
