timestamp,event_id,trigger,force_sensor_raw,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6
1773345692.918588,1,effort,4095,-0.348379,0.354269,1.298124,-0.222235,1.021935,-0.050046,-8.383575,-7.961569,4.920183,0.671285,0.013293,-0.041943,-8.381699,-0.246561,-0.002217,0.417389,0.005775,-0.001131,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.933595,0.086296,0.000776,-0.146086,-0.002021,0.000396
1773345692.938526,1,effort,4095,-0.348379,0.354269,1.298124,-0.222235,1.021935,-0.050046,-8.383575,-7.961569,4.920183,0.671285,0.013293,-0.041943,-8.381699,-0.246561,-0.002217,0.417389,0.005775,-0.001131,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.933595,0.086296,0.000776,-0.146086,-0.002021,0.000396
1773345692.958591,1,effort,4095,-0.348379,0.354269,1.298124,-0.222235,1.021935,-0.050046,-8.383575,-7.961569,4.920183,0.671285,0.013293,-0.041943,-8.381699,-0.246561,-0.002217,0.417389,0.005775,-0.001131,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.933595,0.086296,0.000776,-0.146086,-0.002021,0.000396
1773345692.978857,1,effort,4095,-0.348379,0.354269,1.298124,-0.222235,1.021935,-0.050046,-8.383575,-7.961569,4.920183,0.671285,0.013293,-0.041943,-8.381699,-0.246561,-0.002217,0.417389,0.005775,-0.001131,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.933595,0.086296,0.000776,-0.146086,-0.002021,0.000396
1773345692.999325,1,effort,4095,-0.348379,0.354269,1.298124,-0.222235,1.021935,-0.050046,-8.383575,-7.961569,4.920183,0.671285,0.013293,-0.041943,-8.381699,-0.246561,-0.002217,0.417389,0.005775,-0.001131,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.933595,0.086296,0.000776,-0.146086,-0.002021,0.000396
1773345693.018416,1,effort,4095,-0.348448,0.354977,1.298114,-0.217442,1.021935,-0.050046,-7.465058,-7.826625,4.872334,0.621035,0.012806,-0.043618,-7.463182,-0.111617,-0.050066,0.367139,0.005287,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.612114,0.039066,0.017523,-0.128499,-0.001851,0.000982
1773345693.038763,1,effort,4095,-0.348448,0.354977,1.298114,-0.217442,1.021935,-0.050046,-7.465058,-7.826625,4.872334,0.621035,0.012806,-0.043618,-7.463182,-0.111617,-0.050066,0.367139,0.005287,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.612114,0.039066,0.017523,-0.128499,-0.001851,0.000982
1773345693.058552,1,effort,4095,-0.348448,0.354977,1.298114,-0.217442,1.021935,-0.050046,-7.465058,-7.826625,4.872334,0.621035,0.012806,-0.043618,-7.463182,-0.111617,-0.050066,0.367139,0.005287,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.612114,0.039066,0.017523,-0.128499,-0.001851,0.000982
1773345693.078161,1,effort,4095,-0.348448,0.354977,1.298114,-0.217442,1.021935,-0.050046,-7.465058,-7.826625,4.872334,0.621035,0.012806,-0.043618,-7.463182,-0.111617,-0.050066,0.367139,0.005287,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.612114,0.039066,0.017523,-0.128499,-0.001851,0.000982
1773345693.099329,1,effort,4095,-0.348448,0.354977,1.298114,-0.217442,1.021935,-0.050046,-7.465058,-7.826625,4.872334,0.621035,0.012806,-0.043618,-7.463182,-0.111617,-0.050066,0.367139,0.005287,-0.002806,-0.354633,0.370757,1.297903,-0.187337,1.021695,-0.056757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.612114,0.039066,0.017523,-0.128499,-0.001851,0.000982
