timestamp,state,force_sensor,in_contact,effort_collision,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6,q_err_j1,q_err_j2,q_err_j3,q_err_j4,q_err_j5,q_err_j6
1773348640.943111,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,0.000000,-7.716958,4.923021,0.277660,0.007861,-0.041943,-0.000134,0.003660,0.001977,0.004376,0.000025,-0.001968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000001,-0.000001,-0.000000,0.000059,-0.000106,-0.000083,-0.000070,0.000124,0.000022
1773348640.967316,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,0.000000,-7.716958,4.923021,0.277660,0.007861,-0.046968,-0.000134,0.003660,0.001977,0.004376,0.000025,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000001,-0.000001,-0.000000,0.000059,-0.000106,-0.000083,-0.000070,0.000124,0.000022
1773348640.983460,RUNNING,4095,0,0,0.019255,0.332005,1.302812,-0.105078,1.022174,-0.053689,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,0.000000,-7.716958,4.923021,0.277660,0.007861,-0.046968,-0.000134,0.003660,0.001977,0.004376,0.000025,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000003,-0.000000,0.000001,0.000042,0.000002,-0.000083,-0.000454,0.000043,-0.000169
1773348641.005061,RUNNING,4095,0,0,0.019255,0.332005,1.302808,-0.105845,1.022174,-0.053689,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,0.000000,-7.716958,4.923021,0.277660,0.007861,-0.046968,-0.000134,0.003660,0.001977,0.004376,0.000025,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000009,-0.000000,0.000001,0.000042,0.000002,-0.000087,-0.001221,0.000043,-0.000169
1773348641.022951,RUNNING,4095,0,0,0.019255,0.332005,1.302800,-0.109488,1.022174,-0.053498,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,0.000000,-7.716958,4.923021,0.277660,0.007861,-0.046968,-0.000134,0.003660,0.001977,0.004376,0.000025,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000036,-0.000000,-0.000000,0.000042,0.000002,-0.000095,-0.004864,0.000043,0.000022
1773348641.043108,RUNNING,4095,0,0,0.019255,0.332005,1.302789,-0.114473,1.022174,-0.053498,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,0.000000,-7.716958,4.923021,0.277660,0.007861,-0.046968,-0.000134,0.003660,0.001977,0.004376,0.000025,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000074,-0.000000,-0.000000,0.000042,0.000002,-0.000106,-0.009849,0.000043,0.000022
1773348641.063260,RUNNING,4095,0,0,0.019255,0.332005,1.302783,-0.117541,1.022174,-0.053306,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,-0.000045,-7.716492,4.922829,0.274310,0.007865,-0.046968,-0.000179,0.004126,0.001785,0.001026,0.000028,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000097,-0.000000,-0.000002,0.000042,0.000002,-0.000112,-0.012917,0.000043,0.000214
1773348641.084353,RUNNING,4095,0,0,0.019255,0.332005,1.302779,-0.120417,1.022174,-0.053306,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,-0.000045,-7.716492,4.922829,0.274310,0.007865,-0.046968,-0.000179,0.004126,0.001785,0.001026,0.000028,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000118,-0.000000,-0.000002,0.000042,0.000002,-0.000116,-0.015793,0.000043,0.000214
1773348641.104089,RUNNING,4095,0,0,0.019255,0.332005,1.302777,-0.121376,1.022174,-0.053114,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,-0.000045,-7.716492,4.922829,0.274310,0.007865,-0.046968,-0.000179,0.004126,0.001785,0.001026,0.000028,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000126,-0.000000,-0.000003,0.000042,0.000002,-0.000118,-0.016752,0.000043,0.000406
1773348641.123003,RUNNING,4095,0,0,0.019255,0.332005,1.302773,-0.122335,1.022174,-0.053114,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,-0.000045,-7.716492,4.922829,0.274310,0.007865,-0.046968,-0.000179,0.004126,0.001785,0.001026,0.000028,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000133,-0.000000,-0.000003,0.000042,0.000002,-0.000122,-0.017711,0.000043,0.000406
1773348641.143096,RUNNING,4095,0,0,0.019255,0.332005,1.302766,-0.122527,1.022174,-0.053114,0.019263,0.331902,1.302818,-0.104694,1.022095,-0.053498,-0.000045,-7.716492,4.922829,0.274310,0.007865,-0.046968,-0.000179,0.004126,0.001785,0.001026,0.000028,-0.006993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000134,-0.000000,-0.000003,0.000042,0.000002,-0.000129,-0.017903,0.000043,0.000406
1773348641.163735,RUNNING,4095,0,0,0.019255,0.332005,1.302762,-0.122527,1.022174,-0.052539,0.019261,0.331902,1.302818,-0.108146,1.022095,-0.053498,0.000000,-7.713984,4.920020,0.289385,0.007977,-0.045293,-0.000133,0.006634,-0.001024,0.016101,0.000141,-0.005318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000001,0.000108,-0.000000,-0.000007,0.000044,0.000002,-0.000133,-0.014451,0.000043,0.000981
