timestamp,state,force_sensor,in_contact,effort_collision,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6,q_err_j1,q_err_j2,q_err_j3,q_err_j4,q_err_j5,q_err_j6
1773348469.142256,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053306,0.000000,-7.717222,4.923130,0.275985,0.007851,-0.008443,-0.003085,0.012403,0.000875,0.003517,0.000692,0.014237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,-0.000000,0.000005,-0.000001,0.000002,0.000051,-0.000103,0.000005,-0.000683,0.000101,-0.000276
1773348469.166982,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053306,-0.000000,-7.717222,4.923129,0.275985,0.007851,-0.013468,-0.003085,0.012403,0.000874,0.003517,0.000692,0.009213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,-0.000000,0.000005,-0.000001,0.000002,0.000051,-0.000103,0.000005,-0.000683,0.000101,-0.000276
1773348469.181353,RUNNING,4095,0,0,0.019209,0.331257,1.303328,-0.105653,1.022814,-0.054456,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053306,-0.000000,-7.717222,4.923129,0.275985,0.007851,-0.013468,-0.003085,0.012403,0.000874,0.003517,0.000692,0.009213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,-0.000004,0.000012,-0.000005,0.000009,-0.000012,-0.000743,0.000521,-0.001642,0.000660,-0.001234
1773348469.200985,RUNNING,4095,0,0,0.019209,0.331259,1.303111,-0.105653,1.022814,-0.054456,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053306,-0.000000,-7.717222,4.923129,0.275985,0.007851,-0.013468,-0.003085,0.012403,0.000874,0.003517,0.000692,0.009213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,-0.000002,0.000012,-0.000005,0.000009,-0.000012,-0.000741,0.000304,-0.001642,0.000660,-0.001234
1773348469.221444,RUNNING,4095,0,0,0.019209,0.331271,1.302923,-0.106803,1.022814,-0.054456,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053306,-0.000000,-7.717222,4.923129,0.275985,0.007851,-0.013468,-0.003085,0.012403,0.000874,0.003517,0.000692,0.009213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,-0.000001,0.000021,-0.000005,0.000009,-0.000012,-0.000729,0.000116,-0.002792,0.000660,-0.001234
1773348469.242942,RUNNING,4095,0,0,0.019209,0.331277,1.302841,-0.109104,1.022814,-0.054456,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053306,-0.000000,-7.717222,4.923129,0.275985,0.007851,-0.013468,-0.003085,0.012403,0.000874,0.003517,0.000692,0.009213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,-0.000000,0.000038,-0.000005,0.000009,-0.000012,-0.000723,0.000034,-0.005093,0.000660,-0.001234
1773348469.261076,RUNNING,4095,0,0,0.019209,0.331284,1.302779,-0.111981,1.022814,-0.054456,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053114,-0.000014,-7.716763,4.923079,0.275985,0.007852,-0.015143,-0.003099,0.012861,0.000824,0.003517,0.000693,0.007537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000060,-0.000005,0.000011,-0.000012,-0.000716,-0.000028,-0.007970,0.000660,-0.001425
1773348469.281036,RUNNING,4095,0,0,0.019209,0.331288,1.302739,-0.115049,1.022814,-0.054456,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053114,-0.000014,-7.716763,4.923079,0.275985,0.007852,-0.015143,-0.003099,0.012861,0.000824,0.003517,0.000693,0.007537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000001,0.000083,-0.000005,0.000011,-0.000012,-0.000712,-0.000068,-0.011038,0.000660,-0.001425
1773348469.300994,RUNNING,4095,0,0,0.019209,0.331288,1.302708,-0.116199,1.022814,-0.054456,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053114,-0.000014,-7.716763,4.923079,0.275985,0.007852,-0.015143,-0.003099,0.012861,0.000824,0.003517,0.000693,0.007537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000001,0.000091,-0.000005,0.000011,-0.000012,-0.000712,-0.000099,-0.012188,0.000660,-0.001425
1773348469.321393,RUNNING,4095,0,0,0.019209,0.331290,1.302693,-0.116391,1.022814,-0.054456,0.019248,0.331921,1.302825,-0.104119,1.022095,-0.053114,-0.000014,-7.716763,4.923079,0.275985,0.007852,-0.015143,-0.003099,0.012861,0.000824,0.003517,0.000693,0.007537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000001,0.000093,-0.000005,0.000011,-0.000012,-0.000710,-0.000114,-0.012380,0.000660,-0.001425
