timestamp,state,force_sensor,in_contact,effort_collision,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6,q_err_j1,q_err_j2,q_err_j3,q_err_j4,q_err_j5,q_err_j6
1773344765.524150,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019250,0.331894,1.302823,-0.107570,1.022174,-0.054456,0.000000,-7.716334,4.922459,0.240810,0.007883,-0.046968,0.007238,0.000366,-0.000612,-0.011578,0.000462,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000020,-0.000000,-0.000007,0.000063,0.000049,-0.000007,0.002694,0.000013,0.000889
1773344765.541745,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019250,0.331894,1.302823,-0.107570,1.022174,-0.054456,0.000000,-7.716334,4.922459,0.240810,0.007883,-0.046968,0.007238,0.000366,-0.000612,-0.011578,0.000462,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000020,-0.000000,-0.000007,0.000063,0.000049,-0.000007,0.002694,0.000013,0.000889
1773344765.570548,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019250,0.331894,1.302823,-0.107570,1.022174,-0.054456,0.000000,-7.716334,4.922459,0.240810,0.007883,-0.046968,0.007238,0.000366,-0.000612,-0.011578,0.000462,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000020,-0.000000,-0.000007,0.000063,0.000049,-0.000007,0.002694,0.000013,0.000889
1773344765.581068,RUNNING,4095,0,0,0.019299,0.331896,1.302779,-0.104886,1.022174,-0.053689,0.019250,0.331894,1.302823,-0.107570,1.022174,-0.054456,0.000000,-7.716334,4.922459,0.240810,0.007883,-0.046968,0.007238,0.000366,-0.000612,-0.011578,0.000462,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000000,-0.000019,0.000001,-0.000005,0.000090,0.000048,-0.000040,0.002502,-0.000068,0.000698
1773344765.603921,RUNNING,4095,0,0,0.019299,0.331896,1.302741,-0.104886,1.022174,-0.053689,0.019250,0.331894,1.302823,-0.107570,1.022174,-0.054456,0.000000,-7.716334,4.922459,0.240810,0.007883,-0.046968,0.007238,0.000366,-0.000612,-0.011578,0.000462,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000001,-0.000019,0.000001,-0.000005,0.000090,0.000048,-0.000078,0.002502,-0.000068,0.000698
1773344765.624548,RUNNING,4095,0,0,0.019299,0.331896,1.302689,-0.104886,1.022174,-0.053689,0.019250,0.331894,1.302823,-0.107762,1.022174,-0.054456,-0.000167,-7.716981,4.922733,0.244160,0.007878,-0.046968,0.007071,-0.000282,-0.000337,-0.008228,0.000457,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000001,-0.000020,0.000001,-0.000005,0.000090,0.000048,-0.000130,0.002694,-0.000068,0.000698
1773344765.641284,RUNNING,4095,0,0,0.019299,0.331896,1.302672,-0.104886,1.022174,-0.053689,0.019250,0.331894,1.302823,-0.107762,1.022174,-0.054456,-0.000167,-7.716981,4.922733,0.244160,0.007878,-0.046968,0.007071,-0.000282,-0.000337,-0.008228,0.000457,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000001,-0.000020,0.000001,-0.000005,0.000090,0.000048,-0.000147,0.002694,-0.000068,0.000698
1773344765.661237,RUNNING,4095,0,0,0.019299,0.331896,1.302657,-0.104886,1.022174,-0.053689,0.019250,0.331894,1.302823,-0.107762,1.022174,-0.054456,-0.000167,-7.716981,4.922733,0.244160,0.007878,-0.046968,0.007071,-0.000282,-0.000337,-0.008228,0.000457,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000001,-0.000020,0.000001,-0.000005,0.000090,0.000048,-0.000162,0.002694,-0.000068,0.000698
1773344765.681207,RUNNING,4095,0,0,0.019299,0.331896,1.302647,-0.104886,1.022174,-0.053689,0.019250,0.331894,1.302823,-0.107762,1.022174,-0.054456,-0.000167,-7.716981,4.922733,0.244160,0.007878,-0.046968,0.007071,-0.000282,-0.000337,-0.008228,0.000457,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000001,-0.000020,0.000001,-0.000005,0.000090,0.000048,-0.000172,0.002694,-0.000068,0.000698
1773344765.701808,RUNNING,4095,0,0,0.019299,0.331896,1.302643,-0.104886,1.022174,-0.053689,0.019250,0.331894,1.302823,-0.107762,1.022174,-0.054456,-0.000167,-7.716981,4.922733,0.244160,0.007878,-0.046968,0.007071,-0.000282,-0.000337,-0.008228,0.000457,-0.005297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000001,-0.000020,0.000001,-0.000005,0.000090,0.000048,-0.000176,0.002694,-0.000068,0.000698
