timestamp,event_id,trigger,force_sensor_raw,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6
1773348297.413955,1,effort,4095,-0.315941,0.335658,1.435925,-0.040459,1.007634,-0.046786,-8.041270,-8.575927,4.679096,0.337960,-0.012826,-0.023518,-8.042116,-0.848571,-0.250698,0.087372,-0.019834,0.018718,-0.365895,0.374629,1.436276,-0.012655,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.814740,0.297000,0.087744,-0.030580,0.006942,-0.006551
1773348297.430658,1,effort,4095,-0.356346,0.349115,1.436088,-0.039692,1.007634,-0.046786,-3.888162,-7.906562,4.507112,0.361410,-0.012605,-0.025193,-3.889007,-0.179206,-0.422683,0.110822,-0.019613,0.017043,-0.365732,0.376573,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.361153,0.062722,0.147939,-0.038788,0.006865,-0.005965
1773348297.450870,1,effort,4095,-0.356346,0.349115,1.436088,-0.039692,1.007634,-0.046786,-3.888162,-7.906562,4.507112,0.361410,-0.012605,-0.025193,-3.889007,-0.179206,-0.422683,0.110822,-0.019613,0.017043,-0.365415,0.377762,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.361153,0.062722,0.147939,-0.038788,0.006865,-0.005965
1773348297.485559,1,effort,4095,-0.356346,0.349115,1.436088,-0.039692,1.007634,-0.046786,-3.888162,-7.906562,4.507112,0.361410,-0.012605,-0.025193,-3.889007,-0.179206,-0.422683,0.110822,-0.019613,0.017043,-0.365415,0.377762,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.361153,0.062722,0.147939,-0.038788,0.006865,-0.005965
1773348297.495116,1,effort,4095,-0.356346,0.349115,1.436088,-0.039692,1.007634,-0.046786,-3.888162,-7.906562,4.507112,0.361410,-0.012605,-0.025193,-3.889007,-0.179206,-0.422683,0.110822,-0.019613,0.017043,-0.364832,0.378051,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.361153,0.062722,0.147939,-0.038788,0.006865,-0.005965
1773348297.512483,1,effort,4095,-0.356346,0.349115,1.436088,-0.039692,1.007634,-0.046786,-3.888162,-7.906562,4.507112,0.361410,-0.012605,-0.025193,-3.889007,-0.179206,-0.422683,0.110822,-0.019613,0.017043,-0.364832,0.378051,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.361153,0.062722,0.147939,-0.038788,0.006865,-0.005965
1773348297.532232,1,effort,4095,-0.358551,0.358595,1.436159,-0.027995,1.007634,-0.046786,1.868400,-10.619023,4.321795,0.364760,-0.015258,-0.023518,1.867554,-2.891668,-0.608000,0.114172,-0.022267,0.018718,-0.364832,0.378051,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.653644,1.012084,0.212800,-0.039960,0.007793,-0.006551
1773348297.551153,1,effort,4095,-0.358551,0.358595,1.436159,-0.027995,1.007634,-0.046786,1.868400,-10.619023,4.321795,0.364760,-0.015258,-0.023518,1.867554,-2.891668,-0.608000,0.114172,-0.022267,0.018718,-0.364889,0.378035,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.653644,1.012084,0.212800,-0.039960,0.007793,-0.006551
1773348297.572759,1,effort,4095,-0.358551,0.358595,1.436159,-0.027995,1.007634,-0.046786,1.868400,-10.619023,4.321795,0.364760,-0.015258,-0.023518,1.867554,-2.891668,-0.608000,0.114172,-0.022267,0.018718,-0.365051,0.377988,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.653644,1.012084,0.212800,-0.039960,0.007793,-0.006551
1773348297.596164,1,effort,4095,-0.358551,0.358595,1.436159,-0.027995,1.007634,-0.046786,1.868400,-10.619023,4.321795,0.364760,-0.015258,-0.023518,1.867554,-2.891668,-0.608000,0.114172,-0.022267,0.018718,-0.365051,0.377988,1.436276,-0.011313,1.005796,-0.052155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.653644,1.012084,0.212800,-0.039960,0.007793,-0.006551
