timestamp,event_id,trigger,force_sensor_raw,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6
1773344713.627387,1,effort,4095,-0.285591,0.321419,1.302037,0.044485,0.998925,0.613017,-8.168070,-7.921103,4.987740,0.445160,0.003447,-0.058693,-8.168066,-0.209064,0.066564,0.172274,-0.004500,-0.019702,-0.301448,0.321779,1.302012,0.038541,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.858823,0.073172,-0.023297,-0.060296,0.001575,0.006896
1773344713.645519,1,effort,4095,-0.284906,0.321505,1.302037,0.047553,0.998925,0.613017,-1.462534,-7.666897,4.963236,0.373135,0.000989,-0.051993,-1.462530,0.045142,0.042059,0.100249,-0.006958,-0.013002,-0.301623,0.321789,1.302012,0.035473,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511886,-0.015800,-0.014721,-0.035087,0.002435,0.004551
1773344713.674834,1,effort,4095,-0.284906,0.321505,1.302037,0.047553,0.998925,0.613017,-1.462534,-7.666897,4.963236,0.373135,0.000989,-0.051993,-1.462530,0.045142,0.042059,0.100249,-0.006958,-0.013002,-0.301623,0.321789,1.302012,0.035473,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511886,-0.015800,-0.014721,-0.035087,0.002435,0.004551
1773344713.689476,1,effort,4095,-0.284906,0.321505,1.302037,0.047553,0.998925,0.613017,-1.462534,-7.666897,4.963236,0.373135,0.000989,-0.051993,-1.462530,0.045142,0.042059,0.100249,-0.006958,-0.013002,-0.301730,0.321789,1.302012,0.034323,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511886,-0.015800,-0.014721,-0.035087,0.002435,0.004551
1773344713.706404,1,effort,4095,-0.284906,0.321505,1.302037,0.047553,0.998925,0.613017,-1.462534,-7.666897,4.963236,0.373135,0.000989,-0.051993,-1.462530,0.045142,0.042059,0.100249,-0.006958,-0.013002,-0.301730,0.321789,1.302012,0.034323,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511886,-0.015800,-0.014721,-0.035087,0.002435,0.004551
1773344713.726290,1,effort,4095,-0.284906,0.321505,1.302037,0.047553,0.998925,0.613017,-1.462534,-7.666897,4.963236,0.373135,0.000989,-0.051993,-1.462530,0.045142,0.042059,0.100249,-0.006958,-0.013002,-0.301730,0.321789,1.302012,0.034323,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.511886,-0.015800,-0.014721,-0.035087,0.002435,0.004551
1773344713.746189,1,effort,4095,-0.284030,0.321551,1.302037,0.044485,0.998925,0.613017,-7.323476,-7.681668,4.963212,0.485360,0.001361,-0.053668,-7.323473,0.030371,0.042035,0.212474,-0.006586,-0.014677,-0.301702,0.321789,1.302012,0.034465,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.563215,-0.010630,-0.014712,-0.074366,0.002305,0.005137
1773344713.767499,1,effort,4095,-0.284030,0.321551,1.302037,0.044485,0.998925,0.613017,-7.323476,-7.681668,4.963212,0.485360,0.001361,-0.053668,-7.323473,0.030371,0.042035,0.212474,-0.006586,-0.014677,-0.301692,0.321789,1.302012,0.034515,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.563215,-0.010630,-0.014712,-0.074366,0.002305,0.005137
1773344713.788971,1,effort,4095,-0.284030,0.321551,1.302037,0.044485,0.998925,0.613017,-7.323476,-7.681668,4.963212,0.485360,0.001361,-0.053668,-7.323473,0.030371,0.042035,0.212474,-0.006586,-0.014677,-0.301692,0.321789,1.302012,0.034515,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.563215,-0.010630,-0.014712,-0.074366,0.002305,0.005137
1773344713.806190,1,effort,4095,-0.284030,0.321551,1.302037,0.044485,0.998925,0.613017,-7.323476,-7.681668,4.963212,0.485360,0.001361,-0.053668,-7.323473,0.030371,0.042035,0.212474,-0.006586,-0.014677,-0.301692,0.321789,1.302012,0.034515,0.996448,0.605347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.563215,-0.010630,-0.014712,-0.074366,0.002305,0.005137
