timestamp,state,force_sensor,in_contact,effort_collision,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6,q_err_j1,q_err_j2,q_err_j3,q_err_j4,q_err_j5,q_err_j6
1773345668.517954,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,0.000001,-7.716495,4.922543,0.250860,0.007871,-0.046968,0.001877,-0.001487,0.000143,-0.003036,0.000353,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,-0.000000,-0.000018,-0.000001,-0.000008,0.000057,-0.000073,0.000035,0.002351,0.000118,0.001009
1773345668.537881,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,0.000001,-7.716495,4.922543,0.250860,0.007871,-0.046968,0.001877,-0.001487,0.000143,-0.003036,0.000353,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,-0.000000,-0.000018,-0.000001,-0.000008,0.000057,-0.000073,0.000035,0.002351,0.000118,0.001009
1773345668.559469,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,0.000001,-7.716495,4.922543,0.250860,0.007871,-0.046968,0.001877,-0.001487,0.000143,-0.003036,0.000353,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,-0.000000,-0.000018,-0.000001,-0.000008,0.000057,-0.000073,0.000035,0.002351,0.000118,0.001009
1773345668.578126,RUNNING,4095,0,0,0.019328,0.331906,1.302787,-0.104311,1.022174,-0.053689,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,0.000001,-7.716495,4.922543,0.250860,0.007871,-0.046968,0.001877,-0.001487,0.000143,-0.003036,0.000353,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,-0.000000,-0.000021,-0.000000,-0.000006,0.000113,-0.000064,0.000010,0.002734,0.000037,0.000818
1773345668.603219,RUNNING,4095,0,0,0.019328,0.331906,1.302620,-0.104311,1.022174,-0.053689,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,0.000001,-7.716495,4.922543,0.250860,0.007871,-0.046968,0.001877,-0.001487,0.000143,-0.003036,0.000353,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000001,-0.000021,-0.000000,-0.000006,0.000113,-0.000064,-0.000157,0.002734,0.000037,0.000818
1773345668.618795,RUNNING,4095,0,0,0.019328,0.331906,1.302309,-0.104311,1.022174,-0.053689,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,-0.001215,-7.714321,4.921350,0.252535,0.007861,-0.046968,0.000661,0.000687,-0.001049,-0.001361,0.000343,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000004,-0.000021,-0.000000,-0.000006,0.000113,-0.000064,-0.000468,0.002734,0.000037,0.000818
1773345668.638985,RUNNING,4095,0,0,0.019328,0.331906,1.302181,-0.104311,1.022174,-0.052922,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,-0.001215,-7.714321,4.921350,0.252535,0.007861,-0.046968,0.000661,0.000687,-0.001049,-0.001361,0.000343,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000004,-0.000021,-0.000000,-0.000012,0.000113,-0.000064,-0.000596,0.002734,0.000037,0.001585
1773345668.659303,RUNNING,4095,0,0,0.019328,0.331906,1.302145,-0.104311,1.022174,-0.052922,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,-0.001215,-7.714321,4.921350,0.252535,0.007861,-0.046968,0.000661,0.000687,-0.001049,-0.001361,0.000343,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000005,-0.000021,-0.000000,-0.000012,0.000113,-0.000064,-0.000632,0.002734,0.000037,0.001585
1773345668.679528,RUNNING,4095,0,0,0.019328,0.331906,1.302122,-0.104311,1.022174,-0.052731,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,-0.001215,-7.714321,4.921350,0.252535,0.007861,-0.046968,0.000661,0.000687,-0.001049,-0.001361,0.000343,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000005,-0.000021,-0.000000,-0.000013,0.000113,-0.000064,-0.000655,0.002734,0.000037,0.001776
1773345668.699205,RUNNING,4095,0,0,0.019328,0.331906,1.302108,-0.104311,1.022174,-0.052539,0.019250,0.331904,1.302819,-0.107187,1.022095,-0.054456,-0.001215,-7.714321,4.921350,0.252535,0.007861,-0.046968,0.000661,0.000687,-0.001049,-0.001361,0.000343,-0.006156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000001,0.000000,0.000005,-0.000021,-0.000000,-0.000015,0.000113,-0.000064,-0.000669,0.002734,0.000037,0.001968
