timestamp,event_id,trigger,force_sensor_raw,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6
1773348646.844992,1,effort,4095,-0.206658,0.808772,1.302867,0.057141,1.022015,-0.053498,-1.550028,-14.354506,4.260073,0.160410,0.067443,-0.036918,-1.550161,-6.633887,-0.660970,-0.112874,0.059607,0.003057,-0.198863,0.811395,1.347715,-0.009396,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.542557,2.321861,0.231340,0.039506,-0.020862,-0.001070
1773348646.865390,1,effort,4095,-0.201734,0.812178,1.316138,0.051388,1.022015,-0.053498,-0.361606,-7.453856,4.857183,0.155385,0.064713,-0.038593,-0.361739,0.266763,-0.063861,-0.117899,0.056877,0.001382,-0.198591,0.810828,1.355013,-0.009779,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126609,-0.093367,0.022351,0.041265,-0.019907,-0.000484
1773348646.890835,1,effort,4095,-0.201734,0.812178,1.316138,0.051388,1.022015,-0.053498,-0.361606,-7.453856,4.857183,0.155385,0.064713,-0.038593,-0.361739,0.266763,-0.063861,-0.117899,0.056877,0.001382,-0.198100,0.809779,1.364177,-0.009012,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126609,-0.093367,0.022351,0.041265,-0.019907,-0.000484
1773348646.913162,1,effort,4095,-0.201734,0.812178,1.316138,0.051388,1.022015,-0.053498,-0.361606,-7.453856,4.857183,0.155385,0.064713,-0.038593,-0.361739,0.266763,-0.063861,-0.117899,0.056877,0.001382,-0.198100,0.809779,1.364177,-0.009012,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126609,-0.093367,0.022351,0.041265,-0.019907,-0.000484
1773348646.924253,1,effort,4095,-0.201734,0.812178,1.316138,0.051388,1.022015,-0.053498,-0.361606,-7.453856,4.857183,0.155385,0.064713,-0.038593,-0.361739,0.266763,-0.063861,-0.117899,0.056877,0.001382,-0.197993,0.809154,1.369617,-0.008437,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126609,-0.093367,0.022351,0.041265,-0.019907,-0.000484
1773348646.943790,1,effort,4095,-0.201734,0.812178,1.316138,0.051388,1.022015,-0.053498,-0.361606,-7.453856,4.857183,0.155385,0.064713,-0.038593,-0.361739,0.266763,-0.063861,-0.117899,0.056877,0.001382,-0.197993,0.809154,1.369617,-0.008437,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.126609,-0.093367,0.022351,0.041265,-0.019907,-0.000484
1773348646.964674,1,effort,4095,-0.201197,0.812507,1.321829,0.036624,1.022015,-0.053498,0.065673,-10.612634,4.842935,0.192235,0.068980,-0.035243,0.065539,-2.892016,-0.078108,-0.081049,0.061144,0.004732,-0.197993,0.809154,1.369617,-0.008437,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022939,1.012205,0.027338,0.028367,-0.021400,-0.001656
1773348646.984818,1,effort,4095,-0.201197,0.812507,1.321829,0.036624,1.022015,-0.053498,0.065673,-10.612634,4.842935,0.192235,0.068980,-0.035243,0.065539,-2.892016,-0.078108,-0.081049,0.061144,0.004732,-0.197996,0.809189,1.369347,-0.008468,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022939,1.012205,0.027338,0.028367,-0.021400,-0.001656
1773348647.004698,1,effort,4095,-0.201197,0.812507,1.321829,0.036624,1.022015,-0.053498,0.065673,-10.612634,4.842935,0.192235,0.068980,-0.035243,0.065539,-2.892016,-0.078108,-0.081049,0.061144,0.004732,-0.198003,0.809265,1.368775,-0.008533,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022939,1.012205,0.027338,0.028367,-0.021400,-0.001656
1773348647.023444,1,effort,4095,-0.201197,0.812507,1.321829,0.036624,1.022015,-0.053498,0.065673,-10.612634,4.842935,0.192235,0.068980,-0.035243,0.065539,-2.892016,-0.078108,-0.081049,0.061144,0.004732,-0.198013,0.809368,1.367992,-0.008622,1.022174,-0.050813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022939,1.012205,0.027338,0.028367,-0.021400,-0.001656
