timestamp,event_id,trigger,force_sensor_raw,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6
1773345553.862116,1,effort,4095,-0.339911,0.385474,1.296703,-0.118884,0.927899,-0.018408,-8.162755,-8.116982,4.889945,0.255885,0.003436,-0.033568,-8.163286,-0.398750,-0.040963,-0.016645,-0.004115,-0.006407,-0.388876,0.385405,1.296929,-0.142468,0.927180,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.857150,0.139562,0.014337,0.005826,0.001440,0.002242
1773345553.881005,1,effort,4095,-0.370585,0.385461,1.296754,-0.129813,0.927899,-0.019942,-8.579063,-8.132564,4.886683,0.416685,0.002914,-0.035243,-8.579594,-0.414331,-0.044225,0.144155,-0.004637,-0.008082,-0.388876,0.385430,1.296927,-0.143619,0.925981,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.145016,0.015479,-0.050454,0.001623,0.002829
1773345553.908692,1,effort,4095,-0.370585,0.385461,1.296754,-0.129813,0.927899,-0.019942,-8.579063,-8.132564,4.886683,0.416685,0.002914,-0.035243,-8.579594,-0.414331,-0.044225,0.144155,-0.004637,-0.008082,-0.388876,0.385436,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.145016,0.015479,-0.050454,0.001623,0.002829
1773345553.921650,1,effort,4095,-0.370585,0.385461,1.296754,-0.129813,0.927899,-0.019942,-8.579063,-8.132564,4.886683,0.416685,0.002914,-0.035243,-8.579594,-0.414331,-0.044225,0.144155,-0.004637,-0.008082,-0.388876,0.385440,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.145016,0.015479,-0.050454,0.001623,0.002829
1773345553.941245,1,effort,4095,-0.370585,0.385461,1.296754,-0.129813,0.927899,-0.019942,-8.579063,-8.132564,4.886683,0.416685,0.002914,-0.035243,-8.579594,-0.414331,-0.044225,0.144155,-0.004637,-0.008082,-0.388876,0.385440,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.145016,0.015479,-0.050454,0.001623,0.002829
1773345553.962315,1,effort,4095,-0.370585,0.385461,1.296754,-0.129813,0.927899,-0.019942,-8.579063,-8.132564,4.886683,0.416685,0.002914,-0.035243,-8.579594,-0.414331,-0.044225,0.144155,-0.004637,-0.008082,-0.388876,0.385440,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.145016,0.015479,-0.050454,0.001623,0.002829
1773345553.981233,1,effort,4095,-0.375079,0.385461,1.296787,-0.132689,0.927899,-0.020133,-8.178856,-8.048077,4.893607,0.433435,0.004501,-0.036918,-8.179386,-0.329844,-0.037300,0.160905,-0.003050,-0.009757,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.862785,0.115445,0.013055,-0.056317,0.001067,0.003415
1773345554.001246,1,effort,4095,-0.375079,0.385461,1.296787,-0.132689,0.927899,-0.020133,-8.178856,-8.048077,4.893607,0.433435,0.004501,-0.036918,-8.179386,-0.329844,-0.037300,0.160905,-0.003050,-0.009757,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.862785,0.115445,0.013055,-0.056317,0.001067,0.003415
1773345554.022942,1,effort,4095,-0.375079,0.385461,1.296787,-0.132689,0.927899,-0.020133,-8.178856,-8.048077,4.893607,0.433435,0.004501,-0.036918,-8.179386,-0.329844,-0.037300,0.160905,-0.003050,-0.009757,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.862785,0.115445,0.013055,-0.056317,0.001067,0.003415
1773345554.041081,1,effort,4095,-0.375079,0.385461,1.296787,-0.132689,0.927899,-0.020133,-8.178856,-8.048077,4.893607,0.433435,0.004501,-0.036918,-8.179386,-0.329844,-0.037300,0.160905,-0.003050,-0.009757,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.862785,0.115445,0.013055,-0.056317,0.001067,0.003415
1773345554.061099,1,effort,4095,-0.375079,0.385461,1.296787,-0.132689,0.927899,-0.020133,-8.178856,-8.048077,4.893607,0.433435,0.004501,-0.036918,-8.179386,-0.329844,-0.037300,0.160905,-0.003050,-0.009757,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.862785,0.115445,0.013055,-0.056317,0.001067,0.003415
1773345554.081107,1,effort,4095,-0.370307,0.385476,1.296789,-0.132306,0.927899,-0.020325,-6.914449,-8.121453,4.893398,0.463585,0.002978,-0.035243,-6.914980,-0.403221,-0.037509,0.191055,-0.004573,-0.008082,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.420243,0.141127,0.013128,-0.066869,0.001601,0.002829
1773345554.100882,1,effort,4095,-0.370307,0.385476,1.296789,-0.132306,0.927899,-0.020325,-6.914449,-8.121453,4.893398,0.463585,0.002978,-0.035243,-6.914980,-0.403221,-0.037509,0.191055,-0.004573,-0.008082,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.420243,0.141127,0.013128,-0.066869,0.001601,0.002829
1773345554.122332,1,effort,4095,-0.370307,0.385476,1.296789,-0.132306,0.927899,-0.020325,-6.914449,-8.121453,4.893398,0.463585,0.002978,-0.035243,-6.914980,-0.403221,-0.037509,0.191055,-0.004573,-0.008082,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.420243,0.141127,0.013128,-0.066869,0.001601,0.002829
1773345554.141568,1,effort,4095,-0.370307,0.385476,1.296789,-0.132306,0.927899,-0.020325,-6.914449,-8.121453,4.893398,0.463585,0.002978,-0.035243,-6.914980,-0.403221,-0.037509,0.191055,-0.004573,-0.008082,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.420243,0.141127,0.013128,-0.066869,0.001601,0.002829
1773345554.161372,1,effort,4095,-0.370307,0.385476,1.296789,-0.132306,0.927899,-0.020325,-6.914449,-8.121453,4.893398,0.463585,0.002978,-0.035243,-6.914980,-0.403221,-0.037509,0.191055,-0.004573,-0.008082,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.420243,0.141127,0.013128,-0.066869,0.001601,0.002829
1773345554.181289,1,effort,4095,-0.372556,0.385476,1.296791,-0.127129,0.927899,-0.020325,-10.002138,-8.120922,4.893033,0.389885,0.002977,-0.033568,-10.002669,-0.402690,-0.037875,0.117355,-0.004574,-0.006407,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.140941,0.013256,-0.041074,0.001601,0.002242
1773345554.200846,1,effort,4095,-0.372556,0.385476,1.296791,-0.127129,0.927899,-0.020325,-10.002138,-8.120922,4.893033,0.389885,0.002977,-0.033568,-10.002669,-0.402690,-0.037875,0.117355,-0.004574,-0.006407,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.140941,0.013256,-0.041074,0.001601,0.002242
1773345554.222328,1,effort,4095,-0.372556,0.385476,1.296791,-0.127129,0.927899,-0.020325,-10.002138,-8.120922,4.893033,0.389885,0.002977,-0.033568,-10.002669,-0.402690,-0.037875,0.117355,-0.004574,-0.006407,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.140941,0.013256,-0.041074,0.001601,0.002242
1773345554.240890,1,effort,4095,-0.372556,0.385476,1.296791,-0.127129,0.927899,-0.020325,-10.002138,-8.120922,4.893033,0.389885,0.002977,-0.033568,-10.002669,-0.402690,-0.037875,0.117355,-0.004574,-0.006407,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.140941,0.013256,-0.041074,0.001601,0.002242
1773345554.261116,1,effort,4095,-0.372556,0.385476,1.296791,-0.127129,0.927899,-0.020325,-10.002138,-8.120922,4.893033,0.389885,0.002977,-0.033568,-10.002669,-0.402690,-0.037875,0.117355,-0.004574,-0.006407,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.140941,0.013256,-0.041074,0.001601,0.002242
1773345554.280945,1,effort,4095,-0.371162,0.385476,1.296795,-0.128663,0.927899,-0.020325,-4.651952,-8.115883,4.893784,0.420035,0.003053,-0.035243,-4.652482,-0.397650,-0.037124,0.147505,-0.004498,-0.008082,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.628369,0.139178,0.012993,-0.051627,0.001574,0.002829
1773345554.300907,1,effort,4095,-0.371162,0.385476,1.296795,-0.128663,0.927899,-0.020325,-4.651952,-8.115883,4.893784,0.420035,0.003053,-0.035243,-4.652482,-0.397650,-0.037124,0.147505,-0.004498,-0.008082,-0.388876,0.385432,1.296927,-0.143619,0.925901,-0.026461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.628369,0.139178,0.012993,-0.051627,0.001574,0.002829
