timestamp,state,force_sensor,in_contact,effort_collision,master_pos_j1,master_pos_j2,master_pos_j3,master_pos_j4,master_pos_j5,master_pos_j6,slave_pos_j1,slave_pos_j2,slave_pos_j3,slave_pos_j4,slave_pos_j5,slave_pos_j6,slave_effort_j1,slave_effort_j2,slave_effort_j3,slave_effort_j4,slave_effort_j5,slave_effort_j6,slave_ext_torque_j1,slave_ext_torque_j2,slave_ext_torque_j3,slave_ext_torque_j4,slave_ext_torque_j5,slave_ext_torque_j6,master_effort_j1,master_effort_j2,master_effort_j3,master_effort_j4,master_effort_j5,master_effort_j6,reflected_tau_j1,reflected_tau_j2,reflected_tau_j3,reflected_tau_j4,reflected_tau_j5,reflected_tau_j6,q_err_j1,q_err_j2,q_err_j3,q_err_j4,q_err_j5,q_err_j6
1773348905.941007,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,0.000001,-7.717576,4.923172,0.267610,0.007859,-0.046968,0.000757,0.004085,0.003154,-0.000440,0.000051,-0.003915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000008,-0.000001,-0.000008,0.000060,-0.000115,-0.000062,-0.001047,0.000137,0.001098
1773348905.960336,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,0.000001,-7.717576,4.923172,0.267610,0.007859,-0.046968,0.000757,0.004085,0.003154,-0.000440,0.000051,-0.003915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000008,-0.000001,-0.000008,0.000060,-0.000115,-0.000062,-0.001047,0.000137,0.001098
1773348905.987849,RUNNING,4095,0,0,0.019272,0.331897,1.302812,-0.104694,1.022255,-0.053498,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,0.000001,-7.717576,4.923172,0.267610,0.007859,-0.046968,0.000757,0.004085,0.003154,-0.000440,0.000051,-0.003915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000008,-0.000001,-0.000008,0.000060,-0.000115,-0.000062,-0.001047,0.000137,0.001098
1773348906.000184,RUNNING,4095,0,0,0.019269,0.331909,1.302821,-0.104502,1.022174,-0.053689,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,0.000001,-7.717576,4.923172,0.267610,0.007859,-0.046968,0.000757,0.004085,0.003154,-0.000440,0.000051,-0.003915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000006,-0.000000,-0.000007,0.000057,-0.000103,-0.000053,-0.000855,0.000056,0.000907
1773348906.020344,RUNNING,4095,0,0,0.019269,0.331909,1.302816,-0.104502,1.022174,-0.053689,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,0.000001,-7.717576,4.923172,0.267610,0.007859,-0.046968,0.000757,0.004085,0.003154,-0.000440,0.000051,-0.003915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000006,-0.000000,-0.000007,0.000057,-0.000103,-0.000058,-0.000855,0.000056,0.000907
1773348906.040493,RUNNING,4095,0,0,0.019269,0.331909,1.302812,-0.106612,1.022174,-0.052539,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000002,-7.716890,4.923067,0.260910,0.007868,-0.045293,0.000754,0.004770,0.003049,-0.007140,0.000061,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000000,0.000022,-0.000000,-0.000015,0.000057,-0.000103,-0.000062,-0.002965,0.000056,0.002057
1773348906.059970,RUNNING,4095,0,0,0.019269,0.331909,1.302806,-0.109871,1.022174,-0.052539,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000002,-7.716890,4.923067,0.260910,0.007868,-0.045293,0.000754,0.004770,0.003049,-0.007140,0.000061,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000047,-0.000000,-0.000015,0.000057,-0.000103,-0.000068,-0.006224,0.000056,0.002057
1773348906.083921,RUNNING,4095,0,0,0.019269,0.331909,1.302802,-0.111597,1.022174,-0.052539,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000002,-7.716890,4.923067,0.260910,0.007868,-0.045293,0.000754,0.004770,0.003049,-0.007140,0.000061,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000060,-0.000000,-0.000015,0.000057,-0.000103,-0.000072,-0.007950,0.000056,0.002057
1773348906.100417,RUNNING,4095,0,0,0.019269,0.331909,1.302795,-0.115049,1.022174,-0.052539,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000002,-7.716890,4.923067,0.260910,0.007868,-0.045293,0.000754,0.004770,0.003049,-0.007140,0.000061,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000086,-0.000000,-0.000015,0.000057,-0.000103,-0.000079,-0.011402,0.000056,0.002057
1773348906.120369,RUNNING,4095,0,0,0.019269,0.331909,1.302789,-0.116774,1.022174,-0.052539,0.019251,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000002,-7.716890,4.923067,0.260910,0.007868,-0.045293,0.000754,0.004770,0.003049,-0.007140,0.000061,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000098,-0.000000,-0.000015,0.000057,-0.000103,-0.000085,-0.013127,0.000056,0.002057
1773348906.140201,RUNNING,4095,0,0,0.019269,0.331909,1.302785,-0.117925,1.022174,-0.052539,0.019250,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000124,-7.715672,4.921916,0.255885,0.007895,-0.045293,0.000632,0.005988,0.001898,-0.012165,0.000087,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000107,-0.000000,-0.000015,0.000059,-0.000103,-0.000089,-0.014278,0.000056,0.002057
1773348906.160358,RUNNING,4095,0,0,0.019269,0.331909,1.302781,-0.118308,1.022174,-0.052539,0.019250,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000124,-7.715672,4.921916,0.255885,0.007895,-0.045293,0.000632,0.005988,0.001898,-0.012165,0.000087,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000110,-0.000000,-0.000015,0.000059,-0.000103,-0.000093,-0.014661,0.000056,0.002057
1773348906.183318,RUNNING,4095,0,0,0.019269,0.331909,1.302777,-0.118308,1.022174,-0.052539,0.019250,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000124,-7.715672,4.921916,0.255885,0.007895,-0.045293,0.000632,0.005988,0.001898,-0.012165,0.000087,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000110,-0.000000,-0.000015,0.000059,-0.000103,-0.000097,-0.014661,0.000056,0.002057
1773348906.200336,RUNNING,4095,0,0,0.019269,0.331909,1.302775,-0.118308,1.022174,-0.052539,0.019250,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000124,-7.715672,4.921916,0.255885,0.007895,-0.045293,0.000632,0.005988,0.001898,-0.012165,0.000087,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000110,-0.000000,-0.000015,0.000059,-0.000103,-0.000099,-0.014661,0.000056,0.002057
1773348906.220186,RUNNING,4095,0,0,0.019269,0.331909,1.302773,-0.118308,1.022174,-0.052539,0.019250,0.331959,1.302816,-0.103735,1.022095,-0.054648,-0.000124,-7.715672,4.921916,0.255885,0.007895,-0.045293,0.000632,0.005988,0.001898,-0.012165,0.000087,-0.002240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000110,-0.000000,-0.000015,0.000059,-0.000103,-0.000101,-0.014661,0.000056,0.002057
1773348906.240199,RUNNING,4095,0,0,0.019269,0.331909,1.302772,-0.118308,1.022174,-0.052539,0.019250,0.331959,1.302816,-0.106420,1.022095,-0.054648,0.000185,-7.716548,4.922582,0.252535,0.007886,-0.041943,0.000941,0.005113,0.002564,-0.015515,0.000078,0.001110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000090,-0.000000,-0.000015,0.000059,-0.000103,-0.000102,-0.011977,0.000056,0.002057
1773348906.260363,RUNNING,4095,0,0,0.019269,0.331909,1.302770,-0.118308,1.022174,-0.052539,0.019250,0.331959,1.302816,-0.106420,1.022095,-0.054648,0.000185,-7.716548,4.922582,0.252535,0.007886,-0.041943,0.000941,0.005113,0.002564,-0.015515,0.000078,0.001110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000090,-0.000000,-0.000015,0.000059,-0.000103,-0.000104,-0.011977,0.000056,0.002057
1773348906.282549,RUNNING,4095,0,0,0.019269,0.331909,1.302766,-0.118308,1.022174,-0.052539,0.019250,0.331959,1.302816,-0.106420,1.022095,-0.054648,0.000185,-7.716548,4.922582,0.252535,0.007886,-0.041943,0.000941,0.005113,0.002564,-0.015515,0.000078,0.001110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000090,-0.000000,-0.000015,0.000059,-0.000103,-0.000108,-0.011977,0.000056,0.002057
1773348906.300366,RUNNING,4095,0,0,0.019269,0.331909,1.302762,-0.118308,1.022174,-0.052347,0.019250,0.331959,1.302816,-0.106420,1.022095,-0.054648,0.000185,-7.716548,4.922582,0.252535,0.007886,-0.041943,0.000941,0.005113,0.002564,-0.015515,0.000078,0.001110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000090,-0.000000,-0.000017,0.000059,-0.000103,-0.000112,-0.011977,0.000056,0.002249
1773348906.320101,RUNNING,4095,0,0,0.019269,0.331909,1.302760,-0.118308,1.022174,-0.052347,0.019250,0.331959,1.302816,-0.106420,1.022095,-0.054648,0.000185,-7.716548,4.922582,0.252535,0.007886,-0.041943,0.000941,0.005113,0.002564,-0.015515,0.000078,0.001110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000090,-0.000000,-0.000017,0.000059,-0.000103,-0.000114,-0.011977,0.000056,0.002249
1773348906.340631,RUNNING,4095,0,0,0.019269,0.331909,1.302756,-0.118308,1.022174,-0.052347,0.019248,0.331959,1.302816,-0.106803,1.022095,-0.054648,-0.000011,-7.717187,4.922588,0.250860,0.007876,-0.043618,0.000745,0.004473,0.002570,-0.017190,0.000068,-0.000565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000087,-0.000000,-0.000017,0.000061,-0.000103,-0.000118,-0.011593,0.000056,0.002249
1773348906.360500,RUNNING,4095,0,0,0.019269,0.331909,1.302756,-0.118308,1.022174,-0.052347,0.019248,0.331959,1.302816,-0.106803,1.022095,-0.054648,-0.000011,-7.717187,4.922588,0.250860,0.007876,-0.043618,0.000745,0.004473,0.002570,-0.017190,0.000068,-0.000565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000001,0.000001,0.000087,-0.000000,-0.000017,0.000061,-0.000103,-0.000118,-0.011593,0.000056,0.002249
